"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SPATA19",2.46293488387502,-2.18475793252078,0.602859355301427,-3.62399274940075,0.000290089740275489,0.00362855811744368
"SPDEF",48.8257960188078,-0.729937260819059,0.196544792382049,-3.71384686397687,0.000204132346755665,0.00279260050613689
"SPDYE2",13.3899166723094,-0.946896872177754,0.274956593861487,-3.44380492527765,0.000573589391222036,0.00608162648310407
"SPESP1",44.2739769347065,0.640257210336697,0.211157410427438,3.03213232744543,0.00242832725116765,0.0172163855255745
"SPHKAP",774.739117775943,-0.930436212106823,0.249757919441237,-3.72535218978607,0.000195042714597612,0.00269799024403136
"SPINK2",9.19432065570294,0.939443022694702,0.3325797559542,2.82471499204562,0.00473226888116107,0.0281316888784296
"SPINK8",8.58657385052249,1.01943507868507,0.334202072568583,3.05035534594379,0.00228570756179307,0.0164931223935585
"SPINT1",28.1722443206738,0.610451816779597,0.20187011294236,3.0239831339169,0.00249470345984618,0.0175802082015804
"SPOCD1",34.6068485657656,-0.980265442934846,0.278127540689955,-3.52451771048307,0.000424254453064245,0.00485048335796071
"SPON2",364.730564142646,-0.710929732046578,0.214633455271873,-3.31229691636867,0.000925332811430494,0.00859182668634964
"SPR",368.576453595461,0.681757218090013,0.157831847697143,4.31951616886732,1.5637165231071e-05,0.000399239167156716
"SPRED3",52.7818391023497,-0.913785283658285,0.247763152653944,-3.68814036256065,0.000225899031404545,0.0029985646830526
"SPTB",718.941763446798,-0.811985208407519,0.276829868881231,-2.93315606328552,0.00335535184386168,0.0218474381206266
"SPTBN5",321.232907907935,-0.762915779092509,0.233934977804872,-3.26123004884231,0.00110930002008804,0.00979129294696439
"SPTLC3",144.381895908714,3.0773004005842,0.361153196868821,8.52076190177528,1.58507096523452e-17,1.86370975596522e-14
"SQOR",117.035467744989,0.66670123611694,0.204460471473464,3.26078303210539,0.00111105020760675,0.0098028679454719
"SRARP",238.348974901842,0.890040575951544,0.185105654388812,4.80828410612474,1.522313142243e-06,6.54087350187983e-05
"SRD5A3-AS1",111.272714360666,-0.695730854033448,0.155350390916904,-4.47846220358461,7.51826785557775e-06,0.000228514427066132
"SRGN",1165.53451263297,1.39204974673052,0.230078946515048,6.05031345899123,1.44564270080736e-09,2.29047219404514e-07
"SRPX2",25.79899003694,1.65738870345743,0.316722973699065,5.23292858771969,1.66845211489915e-07,1.11931592332874e-05
"SSPOP",537.605585665705,-0.998108729957176,0.226169838298964,-4.41309388318091,1.01903779523912e-05,0.000288168409438504
