"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMEM265",113.892779309806,0.624891427194742,0.158734073978825,3.93671888795661,8.26032753446673e-05,0.00441715719823856
"STX1B",4768.57151588436,-0.758956291984825,0.200701343768999,-3.78152072991777,0.000155873239283577,0.00651171341736353
"PRSS8",18.9228267634875,1.19077563928093,0.281160372819589,4.23521859549181,2.28329479493465e-05,0.00197367088669552
"ABCC12",34.3169234389446,-1.50147426390698,0.326825556411184,-4.59411522279474,4.34589213358934e-06,0.000682202449233605
"IRX5",2.41209243880382,3.37316057293355,1.08160843009741,3.11865225812799,0.00181680245061833,0.0303844547775824
"DKFZP434H168",145.421283857222,0.620627029895036,0.190830163595398,3.25224806289483,0.0011449604828317,0.0226763066186658
"CCDC102A",57.4890565776039,0.920456172566424,0.244105218746736,3.77073533000298,0.000162767229858316,0.00665590309548074
"ADGRG5",13.926706001174,-1.07392825901859,0.333832585863159,-3.2169665410039,0.00129553706510905,0.0245961827844143
"CCDC113",277.961404857432,-0.676257711255959,0.130684681723766,-5.17472822626139,2.28242962664547e-07,9.71429997218189e-05
"CMTM1",65.9651623551657,0.629146228294364,0.173817477694995,3.61957978356096,0.000295081821331215,0.00983056131607427
"RRAD",38.537339175569,1.09596195231493,0.352789502825032,3.1065605510901,0.00189277540313152,0.0312540229867838
"EXOC3L1",55.9293081205714,-0.691093621015429,0.160494637334005,-4.30602313258105,1.66215682685536e-05,0.00158810899649948
"LOC100506083",24.214884182239,0.72316439061918,0.223058381215418,3.24204088041322,0.00118676997438954,0.0231291989244581
"MTSS1L",15267.0269098482,0.744008434926185,0.190533795734172,3.90486334489555,9.42786447243333e-05,0.00477228431001449
"LOC440390",12.017655724118,0.83963055318169,0.269831566496203,3.11168394448581,0.00186023541225508,0.0308633329535241
"LOC101928708",4.92061647650174,1.47508242952176,0.485727698520909,3.03685055230232,0.00239063950411316,0.0359198752581268
"LINC00304",22.2948227890483,1.2280146107027,0.38626411098632,3.17920970593665,0.00147677208550129,0.0264815837000254
"TUBB3",1547.84506305578,-1.03547223374361,0.242670417428101,-4.26698995583341,1.98128076127462e-05,0.00179650479462532
"MC1R",127.272707085711,1.08609122398334,0.23813793912445,4.56076519338546,5.0967548847466e-06,0.000748541007897115
"ABCA6",287.96024687921,1.04878101961233,0.322578948351271,3.25123826267257,0.00114903519473775,0.0226923569945604
"LYRM9",258.071480180048,-1.12860738131579,0.254883564318699,-4.42793314010869,9.51403814433337e-06,0.00113380151714327
